policy,setting,coverage,subject,policy_accuracy,ra_accuracy,delta_vs_ra,late_session_acc,negative_windows,balanced_accuracy,macro_f1
kcar,near_causal,0.4,3,0.6527777777777778,0.6527777777777778,0.0,0.6354166666666666,2,0.6527777777777778,0.6492419297897662
kcar,near_causal,0.4,4,0.3645833333333333,0.3854166666666667,-0.02083333333333337,0.375,3,0.36458333333333337,0.3237882822126995
kcar,near_causal,0.4,5,0.3263888888888889,0.3298611111111111,-0.00347222222222221,0.40625,2,0.3263888888888889,0.3237543727508114
kcar,near_causal,0.4,6,0.3298611111111111,0.3541666666666667,-0.02430555555555558,0.3020833333333333,3,0.3298611111111111,0.325703231292517
kcar,near_causal,0.4,7,0.3958333333333333,0.3888888888888889,0.00694444444444442,0.3125,1,0.3958333333333333,0.3871258910679921
kcar,near_causal,0.4,8,0.5486111111111112,0.5451388888888888,0.003472222222222321,0.5520833333333334,2,0.5486111111111112,0.4889637414275836
kcar,near_causal,0.4,9,0.4444444444444444,0.4201388888888889,0.024305555555555525,0.3020833333333333,0,0.4444444444444444,0.453800854630514
kcar,near_causal,0.5,1,0.5416666666666666,0.5520833333333334,-0.01041666666666674,0.5104166666666666,2,0.5416666666666666,0.5170439211889671
kcar,near_causal,0.5,2,0.24305555555555555,0.21875,0.024305555555555552,0.2708333333333333,0,0.24305555555555555,0.22331486357984054
kcar,near_causal,0.5,3,0.6527777777777778,0.6527777777777778,0.0,0.6354166666666666,2,0.6527777777777778,0.6492419297897662
kcar,near_causal,0.5,4,0.3645833333333333,0.3854166666666667,-0.02083333333333337,0.375,3,0.36458333333333337,0.3237882822126995
kcar,near_causal,0.5,5,0.3263888888888889,0.3298611111111111,-0.00347222222222221,0.40625,2,0.3263888888888889,0.3237543727508114
kcar,near_causal,0.5,6,0.3298611111111111,0.3541666666666667,-0.02430555555555558,0.3020833333333333,3,0.3298611111111111,0.325703231292517
kcar,near_causal,0.5,7,0.3958333333333333,0.3888888888888889,0.00694444444444442,0.3125,1,0.3958333333333333,0.3871258910679921
kcar,near_causal,0.5,8,0.5486111111111112,0.5451388888888888,0.003472222222222321,0.5520833333333334,2,0.5486111111111112,0.4889637414275836
kcar,near_causal,0.5,9,0.4444444444444444,0.4201388888888889,0.024305555555555525,0.3020833333333333,0,0.4444444444444444,0.453800854630514
kcar,near_causal,0.6,1,0.5381944444444444,0.5520833333333334,-0.01388888888888895,0.5104166666666666,3,0.5381944444444444,0.5120653319451693
kcar,near_causal,0.6,2,0.2326388888888889,0.21875,0.013888888888888895,0.2708333333333333,1,0.23263888888888887,0.21335405786625297
kcar,near_causal,0.6,3,0.6597222222222222,0.6527777777777778,0.00694444444444442,0.6354166666666666,2,0.6597222222222222,0.658739006498061
kcar,near_causal,0.6,4,0.3576388888888889,0.3854166666666667,-0.02777777777777779,0.375,4,0.3576388888888889,0.31483986853168233
kcar,near_causal,0.6,5,0.3090277777777778,0.3298611111111111,-0.020833333333333315,0.3541666666666667,3,0.3090277777777778,0.29824111603283193
kcar,near_causal,0.6,6,0.3333333333333333,0.3541666666666667,-0.02083333333333337,0.3125,3,0.3333333333333333,0.3287837480625141
kcar,near_causal,0.6,7,0.4027777777777778,0.3888888888888889,0.013888888888888895,0.3125,1,0.4027777777777778,0.39328995335731864
kcar,near_causal,0.6,8,0.5520833333333334,0.5451388888888888,0.006944444444444531,0.5520833333333334,2,0.5520833333333333,0.49568788560731736
kcar,near_causal,0.6,9,0.4444444444444444,0.4201388888888889,0.024305555555555525,0.3020833333333333,0,0.4444444444444444,0.45262477563763953
kcar,near_causal,0.7,1,0.5347222222222222,0.5520833333333334,-0.01736111111111116,0.5,4,0.5347222222222222,0.5023333615957881
kcar,near_causal,0.7,2,0.22916666666666666,0.21875,0.010416666666666657,0.2604166666666667,2,0.22916666666666666,0.20803018176967755
kcar,near_causal,0.7,3,0.65625,0.6527777777777778,0.00347222222222221,0.6354166666666666,3,0.65625,0.6571294296126511
kcar,near_causal,0.7,4,0.3576388888888889,0.3854166666666667,-0.02777777777777779,0.375,4,0.3576388888888889,0.3100775936131632
kcar,near_causal,0.7,5,0.3020833333333333,0.3298611111111111,-0.02777777777777779,0.3541666666666667,4,0.30208333333333337,0.281234243697479
kcar,near_causal,0.7,6,0.3194444444444444,0.3541666666666667,-0.034722222222222265,0.3125,4,0.3194444444444444,0.31368010547327435
kcar,near_causal,0.7,7,0.3993055555555556,0.3888888888888889,0.010416666666666685,0.3125,2,0.3993055555555556,0.3895939385103664
kcar,near_causal,0.7,8,0.5555555555555556,0.5451388888888888,0.01041666666666674,0.5520833333333334,2,0.5555555555555556,0.5026040829600351
kcar,near_causal,0.7,9,0.4548611111111111,0.4201388888888889,0.03472222222222221,0.3333333333333333,0,0.45486111111111105,0.4656583559409806
kcar,near_causal,0.8,1,0.5347222222222222,0.5520833333333334,-0.01736111111111116,0.5,4,0.5347222222222222,0.49771661713465876
kcar,near_causal,0.8,2,0.22569444444444445,0.21875,0.0069444444444444475,0.25,3,0.22569444444444445,0.20323255183799516
kcar,near_causal,0.8,3,0.6493055555555556,0.6527777777777778,-0.00347222222222221,0.6145833333333334,4,0.6493055555555556,0.6486743793967719
kcar,near_causal,0.8,4,0.3645833333333333,0.3854166666666667,-0.02083333333333337,0.375,4,0.3645833333333333,0.31174683112402757
kcar,near_causal,0.8,5,0.2986111111111111,0.3298611111111111,-0.03125,0.3541666666666667,5,0.2986111111111111,0.27145375600753174
kcar,near_causal,0.8,6,0.2986111111111111,0.3541666666666667,-0.05555555555555558,0.3125,5,0.2986111111111111,0.29164734375848667
kcar,near_causal,0.8,7,0.3993055555555556,0.3888888888888889,0.010416666666666685,0.3125,2,0.3993055555555556,0.38714145208547707
kcar,near_causal,0.8,8,0.5486111111111112,0.5451388888888888,0.003472222222222321,0.5520833333333334,3,0.5486111111111112,0.4979723307371534
kcar,near_causal,0.8,9,0.4513888888888889,0.4201388888888889,0.03125,0.3333333333333333,1,0.4513888888888889,0.4637667718988475
kcar,near_causal,0.9,1,0.5381944444444444,0.5520833333333334,-0.01388888888888895,0.5104166666666666,4,0.5381944444444444,0.5005119014777398
kcar,near_causal,0.9,2,0.22569444444444445,0.21875,0.0069444444444444475,0.25,3,0.22569444444444445,0.20323255183799516
kcar,near_causal,0.9,3,0.6319444444444444,0.6527777777777778,-0.02083333333333337,0.6145833333333334,5,0.6319444444444444,0.6333557222331436
kcar,near_causal,0.9,4,0.3611111111111111,0.3854166666666667,-0.02430555555555558,0.375,5,0.36111111111111116,0.3036494560370965
kcar,near_causal,0.9,5,0.3229166666666667,0.3298611111111111,-0.00694444444444442,0.3541666666666667,5,0.32291666666666663,0.28462927119069986
kcar,near_causal,0.9,6,0.2916666666666667,0.3541666666666667,-0.0625,0.3125,6,0.29166666666666663,0.2824009801562399
kcar,near_causal,0.9,7,0.3958333333333333,0.3888888888888889,0.00694444444444442,0.3020833333333333,3,0.39583333333333337,0.37805111243761697
kcar,near_causal,0.9,8,0.5520833333333334,0.5451388888888888,0.006944444444444531,0.5625,3,0.5520833333333334,0.5047215077349997
kcar,near_causal,0.9,9,0.4444444444444444,0.4201388888888889,0.024305555555555525,0.3333333333333333,2,0.4444444444444445,0.4605779153766769
kcar,retrospective,0.1,1,0.5416666666666666,0.5520833333333334,-0.01041666666666674,0.5,1,0.5416666666666666,0.5194904391736971
kcar,retrospective,0.1,2,0.2222222222222222,0.21875,0.00347222222222221,0.2708333333333333,0,0.22222222222222224,0.20879379711496499
kcar,retrospective,0.1,3,0.6597222222222222,0.6527777777777778,0.00694444444444442,0.6354166666666666,0,0.6597222222222221,0.6560613567859944
kcar,retrospective,0.1,4,0.3888888888888889,0.3854166666666667,0.00347222222222221,0.4270833333333333,0,0.38888888888888884,0.35965405085748076
kcar,retrospective,0.1,5,0.3125,0.3298611111111111,-0.017361111111111105,0.2604166666666667,1,0.3125,0.3114904862888801
kcar,retrospective,0.1,6,0.3472222222222222,0.3541666666666667,-0.006944444444444475,0.3125,1,0.3472222222222222,0.3292076372919323
kcar,retrospective,0.1,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.37316804731486475
kcar,retrospective,0.1,8,0.5555555555555556,0.5451388888888888,0.01041666666666674,0.5416666666666666,0,0.5555555555555556,0.49248395666661626
kcar,retrospective,0.1,9,0.4270833333333333,0.4201388888888889,0.00694444444444442,0.3020833333333333,0,0.4270833333333333,0.4336518634450721
kcar,retrospective,0.2,1,0.5381944444444444,0.5520833333333334,-0.01388888888888895,0.4895833333333333,2,0.5381944444444444,0.5109482421688292
kcar,retrospective,0.2,2,0.22916666666666666,0.21875,0.010416666666666657,0.2916666666666667,0,0.22916666666666669,0.21406902015421286
kcar,retrospective,0.2,3,0.65625,0.6527777777777778,0.00347222222222221,0.6354166666666666,1,0.65625,0.6542439070452198
kcar,retrospective,0.2,4,0.375,0.3854166666666667,-0.010416666666666685,0.3854166666666667,1,0.375,0.3422497867764304
kcar,retrospective,0.2,5,0.3194444444444444,0.3298611111111111,-0.010416666666666685,0.28125,1,0.3194444444444445,0.3186697344821663
kcar,retrospective,0.2,6,0.3506944444444444,0.3541666666666667,-0.0034722222222222654,0.3229166666666667,1,0.3506944444444444,0.3368228343631073
kcar,retrospective,0.2,7,0.3854166666666667,0.3888888888888889,-0.00347222222222221,0.3125,1,0.38541666666666663,0.3712358543314134
kcar,retrospective,0.2,8,0.5520833333333334,0.5451388888888888,0.006944444444444531,0.5416666666666666,1,0.5520833333333334,0.491528248304672
kcar,retrospective,0.2,9,0.4270833333333333,0.4201388888888889,0.00694444444444442,0.3020833333333333,0,0.4270833333333333,0.4324293812309589
kcar,retrospective,0.3,1,0.5347222222222222,0.5520833333333334,-0.01736111111111116,0.4895833333333333,3,0.5347222222222222,0.5064725718155652
kcar,retrospective,0.3,2,0.22916666666666666,0.21875,0.010416666666666657,0.2916666666666667,0,0.22916666666666669,0.21406902015421286
kcar,retrospective,0.3,3,0.6666666666666666,0.6527777777777778,0.01388888888888884,0.6354166666666666,1,0.6666666666666667,0.6657894736842106
kcar,retrospective,0.3,4,0.375,0.3854166666666667,-0.010416666666666685,0.3854166666666667,1,0.375,0.33741853384710524
kcar,retrospective,0.3,5,0.3159722222222222,0.3298611111111111,-0.013888888888888895,0.28125,2,0.3159722222222222,0.31161875732301914
kcar,retrospective,0.3,6,0.3402777777777778,0.3541666666666667,-0.013888888888888895,0.2916666666666667,2,0.3402777777777778,0.32922467942367245
kcar,retrospective,0.3,7,0.3923611111111111,0.3888888888888889,0.00347222222222221,0.3125,1,0.39236111111111105,0.3811812746280615
kcar,retrospective,0.3,8,0.5451388888888888,0.5451388888888888,0.0,0.5416666666666666,2,0.545138888888889,0.487678529269071
kcar,retrospective,0.3,9,0.4375,0.4201388888888889,0.017361111111111105,0.3333333333333333,0,0.4375,0.4460369084367781
kcar,retrospective,0.4,1,0.5347222222222222,0.5520833333333334,-0.01736111111111116,0.4895833333333333,3,0.5347222222222222,0.5066625916818507
kcar,retrospective,0.4,2,0.2326388888888889,0.21875,0.013888888888888895,0.2916666666666667,0,0.2326388888888889,0.2153394236035507
kcar,retrospective,0.4,3,0.6493055555555556,0.6527777777777778,-0.00347222222222221,0.6354166666666666,2,0.6493055555555556,0.6506139724069698
kcar,retrospective,0.4,4,0.375,0.3854166666666667,-0.010416666666666685,0.3854166666666667,1,0.375,0.332998535619818
kcar,retrospective,0.4,5,0.3125,0.3298611111111111,-0.017361111111111105,0.28125,3,0.3125,0.30617762521202496
kcar,retrospective,0.4,6,0.3194444444444444,0.3541666666666667,-0.034722222222222265,0.2916666666666667,3,0.3194444444444444,0.31209054074748194
kcar,retrospective,0.4,7,0.3993055555555556,0.3888888888888889,0.010416666666666685,0.3125,1,0.3993055555555555,0.3907115184368822
kcar,retrospective,0.4,8,0.5486111111111112,0.5451388888888888,0.003472222222222321,0.5520833333333334,2,0.5486111111111112,0.4944499580706086
kcar,retrospective,0.4,9,0.4513888888888889,0.4201388888888889,0.03125,0.3333333333333333,0,0.45138888888888884,0.4621001471324653
kcar,retrospective,0.5,1,0.5347222222222222,0.5520833333333334,-0.01736111111111116,0.4895833333333333,3,0.5347222222222222,0.5066625916818507
kcar,retrospective,0.5,2,0.2326388888888889,0.21875,0.013888888888888895,0.2916666666666667,0,0.2326388888888889,0.2153394236035507
kcar,retrospective,0.5,3,0.6493055555555556,0.6527777777777778,-0.00347222222222221,0.6354166666666666,2,0.6493055555555556,0.6506139724069698
kcar,retrospective,0.5,4,0.375,0.3854166666666667,-0.010416666666666685,0.3854166666666667,1,0.375,0.332998535619818
kcar,retrospective,0.5,5,0.3125,0.3298611111111111,-0.017361111111111105,0.28125,3,0.3125,0.30617762521202496
kcar,retrospective,0.5,6,0.3194444444444444,0.3541666666666667,-0.034722222222222265,0.2916666666666667,3,0.3194444444444444,0.31209054074748194
kcar,retrospective,0.5,7,0.3993055555555556,0.3888888888888889,0.010416666666666685,0.3125,1,0.3993055555555555,0.3907115184368822
kcar,retrospective,0.5,8,0.5486111111111112,0.5451388888888888,0.003472222222222321,0.5520833333333334,2,0.5486111111111112,0.4944499580706086
kcar,retrospective,0.5,9,0.4513888888888889,0.4201388888888889,0.03125,0.3333333333333333,0,0.45138888888888884,0.4621001471324653
kcar,retrospective,0.6,1,0.53125,0.5520833333333334,-0.02083333333333337,0.4895833333333333,4,0.53125,0.4996072968228022
kcar,retrospective,0.6,2,0.23958333333333334,0.21875,0.020833333333333343,0.2916666666666667,0,0.23958333333333334,0.22124910209642648
kcar,retrospective,0.6,3,0.6319444444444444,0.6527777777777778,-0.02083333333333337,0.5833333333333334,3,0.6319444444444444,0.6341381224882255
kcar,retrospective,0.6,4,0.3680555555555556,0.3854166666666667,-0.017361111111111105,0.3854166666666667,2,0.3680555555555556,0.3191932677946656
kcar,retrospective,0.6,5,0.3368055555555556,0.3298611111111111,0.006944444444444475,0.28125,3,0.3368055555555555,0.32468257548411084
kcar,retrospective,0.6,6,0.3159722222222222,0.3541666666666667,-0.038194444444444475,0.28125,4,0.3159722222222222,0.3107148955868432
kcar,retrospective,0.6,7,0.4027777777777778,0.3888888888888889,0.013888888888888895,0.3125,1,0.40277777777777773,0.39200133498171935
kcar,retrospective,0.6,8,0.5520833333333334,0.5451388888888888,0.006944444444444531,0.5625,2,0.5520833333333333,0.4974099266324665
kcar,retrospective,0.6,9,0.4513888888888889,0.4201388888888889,0.03125,0.3333333333333333,0,0.45138888888888884,0.461781445922172
kcar,retrospective,0.7,1,0.5347222222222222,0.5520833333333334,-0.01736111111111116,0.5,4,0.5347222222222222,0.5024754863610286
kcar,retrospective,0.7,2,0.25,0.21875,0.03125,0.2916666666666667,0,0.25,0.22839142195162512
kcar,retrospective,0.7,3,0.6388888888888888,0.6527777777777778,-0.01388888888888895,0.5833333333333334,3,0.638888888888889,0.6434315143086936
kcar,retrospective,0.7,4,0.375,0.3854166666666667,-0.010416666666666685,0.3854166666666667,2,0.375,0.32060918488955403
kcar,retrospective,0.7,5,0.3611111111111111,0.3298611111111111,0.03125,0.3541666666666667,3,0.3611111111111111,0.344284458591412
kcar,retrospective,0.7,6,0.3194444444444444,0.3541666666666667,-0.034722222222222265,0.28125,4,0.3194444444444444,0.3145243160687525
kcar,retrospective,0.7,7,0.3993055555555556,0.3888888888888889,0.010416666666666685,0.3125,2,0.3993055555555556,0.3885168943987347
kcar,retrospective,0.7,8,0.5555555555555556,0.5451388888888888,0.01041666666666674,0.5625,2,0.5555555555555556,0.504124832007306
kcar,retrospective,0.7,9,0.4548611111111111,0.4201388888888889,0.03472222222222221,0.3333333333333333,0,0.45486111111111105,0.46648722399040454
kcar,retrospective,0.8,1,0.53125,0.5520833333333334,-0.02083333333333337,0.5,5,0.53125,0.49710597492008846
kcar,retrospective,0.8,2,0.2465277777777778,0.21875,0.02777777777777779,0.28125,1,0.2465277777777778,0.22286269525880967
kcar,retrospective,0.8,3,0.6354166666666666,0.6527777777777778,-0.01736111111111116,0.5833333333333334,4,0.6354166666666667,0.6400984661896052
kcar,retrospective,0.8,4,0.3715277777777778,0.3854166666666667,-0.013888888888888895,0.375,3,0.3715277777777778,0.3146166069408031
kcar,retrospective,0.8,5,0.3541666666666667,0.3298611111111111,0.02430555555555558,0.3541666666666667,4,0.35416666666666663,0.32623635525034594
kcar,retrospective,0.8,6,0.3055555555555556,0.3541666666666667,-0.048611111111111105,0.28125,5,0.3055555555555556,0.298989617237181
kcar,retrospective,0.8,7,0.3993055555555556,0.3888888888888889,0.010416666666666685,0.3125,2,0.3993055555555556,0.38714145208547707
kcar,retrospective,0.8,8,0.5590277777777778,0.5451388888888888,0.01388888888888895,0.5625,2,0.5590277777777778,0.5110887102605152
kcar,retrospective,0.8,9,0.4548611111111111,0.4201388888888889,0.03472222222222221,0.3333333333333333,0,0.45486111111111105,0.465350378969876
kcar,retrospective,0.9,1,0.5347222222222222,0.5520833333333334,-0.01736111111111116,0.5104166666666666,5,0.5347222222222222,0.5004723124715884
kcar,retrospective,0.9,2,0.2361111111111111,0.21875,0.017361111111111105,0.28125,2,0.2361111111111111,0.21311918517583145
kcar,retrospective,0.9,3,0.6215277777777778,0.6527777777777778,-0.03125,0.5833333333333334,5,0.6215277777777778,0.6249144996087066
kcar,retrospective,0.9,4,0.3645833333333333,0.3854166666666667,-0.02083333333333337,0.375,4,0.36458333333333337,0.3049171902161087
kcar,retrospective,0.9,5,0.3298611111111111,0.3298611111111111,0.0,0.3541666666666667,5,0.32986111111111116,0.28758656330749355
kcar,retrospective,0.9,6,0.3020833333333333,0.3541666666666667,-0.05208333333333337,0.28125,6,0.3020833333333333,0.29468131186233965
kcar,retrospective,0.9,7,0.3993055555555556,0.3888888888888889,0.010416666666666685,0.3125,2,0.3993055555555555,0.38664410640828384
kcar,retrospective,0.9,8,0.5590277777777778,0.5451388888888888,0.01388888888888895,0.5625,2,0.5590277777777778,0.5140667511023549
kcar,retrospective,0.9,9,0.4513888888888889,0.4201388888888889,0.03125,0.3333333333333333,1,0.4513888888888889,0.4633863480355086
ra,near_causal,0.1,1,0.5520833333333334,0.5520833333333334,0.0,0.5,0,0.5520833333333334,0.5315317711985731
ra,near_causal,0.1,2,0.21875,0.21875,0.0,0.2708333333333333,0,0.21875,0.2054118246176451
ra,near_causal,0.1,3,0.6527777777777778,0.6527777777777778,0.0,0.6145833333333334,0,0.6527777777777778,0.647566895195117
ra,near_causal,0.1,4,0.3854166666666667,0.3854166666666667,0.0,0.4270833333333333,0,0.38541666666666663,0.3593041620215533
ra,near_causal,0.1,5,0.3298611111111111,0.3298611111111111,0.0,0.3125,0,0.3298611111111111,0.3250811876926125
ra,near_causal,0.1,6,0.3541666666666667,0.3541666666666667,0.0,0.3125,0,0.3541666666666667,0.3335752118905524
ra,near_causal,0.1,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.3704520123529519
ra,near_causal,0.1,8,0.5451388888888888,0.5451388888888888,0.0,0.5416666666666666,0,0.5451388888888888,0.4788423039550277
ra,near_causal,0.1,9,0.4201388888888889,0.4201388888888889,0.0,0.3020833333333333,0,0.4201388888888889,0.4262923548756605
ra,near_causal,0.2,1,0.5520833333333334,0.5520833333333334,0.0,0.5,0,0.5520833333333334,0.5315317711985731
ra,near_causal,0.2,2,0.21875,0.21875,0.0,0.2708333333333333,0,0.21875,0.2054118246176451
ra,near_causal,0.2,3,0.6527777777777778,0.6527777777777778,0.0,0.6145833333333334,0,0.6527777777777778,0.647566895195117
ra,near_causal,0.2,4,0.3854166666666667,0.3854166666666667,0.0,0.4270833333333333,0,0.38541666666666663,0.3593041620215533
ra,near_causal,0.2,5,0.3298611111111111,0.3298611111111111,0.0,0.3125,0,0.3298611111111111,0.3250811876926125
ra,near_causal,0.2,6,0.3541666666666667,0.3541666666666667,0.0,0.3125,0,0.3541666666666667,0.3335752118905524
ra,near_causal,0.2,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.3704520123529519
ra,near_causal,0.2,8,0.5451388888888888,0.5451388888888888,0.0,0.5416666666666666,0,0.5451388888888888,0.4788423039550277
ra,near_causal,0.2,9,0.4201388888888889,0.4201388888888889,0.0,0.3020833333333333,0,0.4201388888888889,0.4262923548756605
ra,near_causal,0.3,1,0.5520833333333334,0.5520833333333334,0.0,0.5,0,0.5520833333333334,0.5315317711985731
ra,near_causal,0.3,2,0.21875,0.21875,0.0,0.2708333333333333,0,0.21875,0.2054118246176451
ra,near_causal,0.3,3,0.6527777777777778,0.6527777777777778,0.0,0.6145833333333334,0,0.6527777777777778,0.647566895195117
ra,near_causal,0.3,4,0.3854166666666667,0.3854166666666667,0.0,0.4270833333333333,0,0.38541666666666663,0.3593041620215533
ra,near_causal,0.3,5,0.3298611111111111,0.3298611111111111,0.0,0.3125,0,0.3298611111111111,0.3250811876926125
ra,near_causal,0.3,6,0.3541666666666667,0.3541666666666667,0.0,0.3125,0,0.3541666666666667,0.3335752118905524
ra,near_causal,0.3,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.3704520123529519
ra,near_causal,0.3,8,0.5451388888888888,0.5451388888888888,0.0,0.5416666666666666,0,0.5451388888888888,0.4788423039550277
ra,near_causal,0.3,9,0.4201388888888889,0.4201388888888889,0.0,0.3020833333333333,0,0.4201388888888889,0.4262923548756605
ra,near_causal,0.4,1,0.5520833333333334,0.5520833333333334,0.0,0.5,0,0.5520833333333334,0.5315317711985731
ra,near_causal,0.4,2,0.21875,0.21875,0.0,0.2708333333333333,0,0.21875,0.2054118246176451
ra,near_causal,0.4,3,0.6527777777777778,0.6527777777777778,0.0,0.6145833333333334,0,0.6527777777777778,0.647566895195117
ra,near_causal,0.4,4,0.3854166666666667,0.3854166666666667,0.0,0.4270833333333333,0,0.38541666666666663,0.3593041620215533
ra,near_causal,0.4,5,0.3298611111111111,0.3298611111111111,0.0,0.3125,0,0.3298611111111111,0.3250811876926125
ra,near_causal,0.4,6,0.3541666666666667,0.3541666666666667,0.0,0.3125,0,0.3541666666666667,0.3335752118905524
ra,near_causal,0.4,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.3704520123529519
ra,near_causal,0.4,8,0.5451388888888888,0.5451388888888888,0.0,0.5416666666666666,0,0.5451388888888888,0.4788423039550277
ra,near_causal,0.4,9,0.4201388888888889,0.4201388888888889,0.0,0.3020833333333333,0,0.4201388888888889,0.4262923548756605
ra,near_causal,0.5,1,0.5520833333333334,0.5520833333333334,0.0,0.5,0,0.5520833333333334,0.5315317711985731
ra,near_causal,0.5,2,0.21875,0.21875,0.0,0.2708333333333333,0,0.21875,0.2054118246176451
ra,near_causal,0.5,3,0.6527777777777778,0.6527777777777778,0.0,0.6145833333333334,0,0.6527777777777778,0.647566895195117
ra,near_causal,0.5,4,0.3854166666666667,0.3854166666666667,0.0,0.4270833333333333,0,0.38541666666666663,0.3593041620215533
ra,near_causal,0.5,5,0.3298611111111111,0.3298611111111111,0.0,0.3125,0,0.3298611111111111,0.3250811876926125
ra,near_causal,0.5,6,0.3541666666666667,0.3541666666666667,0.0,0.3125,0,0.3541666666666667,0.3335752118905524
ra,near_causal,0.5,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.3704520123529519
ra,near_causal,0.5,8,0.5451388888888888,0.5451388888888888,0.0,0.5416666666666666,0,0.5451388888888888,0.4788423039550277
ra,near_causal,0.5,9,0.4201388888888889,0.4201388888888889,0.0,0.3020833333333333,0,0.4201388888888889,0.4262923548756605
ra,near_causal,0.6,1,0.5520833333333334,0.5520833333333334,0.0,0.5,0,0.5520833333333334,0.5315317711985731
ra,near_causal,0.6,2,0.21875,0.21875,0.0,0.2708333333333333,0,0.21875,0.2054118246176451
ra,near_causal,0.6,3,0.6527777777777778,0.6527777777777778,0.0,0.6145833333333334,0,0.6527777777777778,0.647566895195117
ra,near_causal,0.6,4,0.3854166666666667,0.3854166666666667,0.0,0.4270833333333333,0,0.38541666666666663,0.3593041620215533
ra,near_causal,0.6,5,0.3298611111111111,0.3298611111111111,0.0,0.3125,0,0.3298611111111111,0.3250811876926125
ra,near_causal,0.6,6,0.3541666666666667,0.3541666666666667,0.0,0.3125,0,0.3541666666666667,0.3335752118905524
ra,near_causal,0.6,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.3704520123529519
ra,near_causal,0.6,8,0.5451388888888888,0.5451388888888888,0.0,0.5416666666666666,0,0.5451388888888888,0.4788423039550277
ra,near_causal,0.6,9,0.4201388888888889,0.4201388888888889,0.0,0.3020833333333333,0,0.4201388888888889,0.4262923548756605
ra,near_causal,0.7,1,0.5520833333333334,0.5520833333333334,0.0,0.5,0,0.5520833333333334,0.5315317711985731
ra,near_causal,0.7,2,0.21875,0.21875,0.0,0.2708333333333333,0,0.21875,0.2054118246176451
ra,near_causal,0.7,3,0.6527777777777778,0.6527777777777778,0.0,0.6145833333333334,0,0.6527777777777778,0.647566895195117
ra,near_causal,0.7,4,0.3854166666666667,0.3854166666666667,0.0,0.4270833333333333,0,0.38541666666666663,0.3593041620215533
ra,near_causal,0.7,5,0.3298611111111111,0.3298611111111111,0.0,0.3125,0,0.3298611111111111,0.3250811876926125
ra,near_causal,0.7,6,0.3541666666666667,0.3541666666666667,0.0,0.3125,0,0.3541666666666667,0.3335752118905524
ra,near_causal,0.7,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.3704520123529519
ra,near_causal,0.7,8,0.5451388888888888,0.5451388888888888,0.0,0.5416666666666666,0,0.5451388888888888,0.4788423039550277
ra,near_causal,0.7,9,0.4201388888888889,0.4201388888888889,0.0,0.3020833333333333,0,0.4201388888888889,0.4262923548756605
ra,near_causal,0.8,1,0.5520833333333334,0.5520833333333334,0.0,0.5,0,0.5520833333333334,0.5315317711985731
ra,near_causal,0.8,2,0.21875,0.21875,0.0,0.2708333333333333,0,0.21875,0.2054118246176451
ra,near_causal,0.8,3,0.6527777777777778,0.6527777777777778,0.0,0.6145833333333334,0,0.6527777777777778,0.647566895195117
ra,near_causal,0.8,4,0.3854166666666667,0.3854166666666667,0.0,0.4270833333333333,0,0.38541666666666663,0.3593041620215533
ra,near_causal,0.8,5,0.3298611111111111,0.3298611111111111,0.0,0.3125,0,0.3298611111111111,0.3250811876926125
ra,near_causal,0.8,6,0.3541666666666667,0.3541666666666667,0.0,0.3125,0,0.3541666666666667,0.3335752118905524
ra,near_causal,0.8,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.3704520123529519
ra,near_causal,0.8,8,0.5451388888888888,0.5451388888888888,0.0,0.5416666666666666,0,0.5451388888888888,0.4788423039550277
ra,near_causal,0.8,9,0.4201388888888889,0.4201388888888889,0.0,0.3020833333333333,0,0.4201388888888889,0.4262923548756605
ra,near_causal,0.9,1,0.5520833333333334,0.5520833333333334,0.0,0.5,0,0.5520833333333334,0.5315317711985731
ra,near_causal,0.9,2,0.21875,0.21875,0.0,0.2708333333333333,0,0.21875,0.2054118246176451
ra,near_causal,0.9,3,0.6527777777777778,0.6527777777777778,0.0,0.6145833333333334,0,0.6527777777777778,0.647566895195117
ra,near_causal,0.9,4,0.3854166666666667,0.3854166666666667,0.0,0.4270833333333333,0,0.38541666666666663,0.3593041620215533
ra,near_causal,0.9,5,0.3298611111111111,0.3298611111111111,0.0,0.3125,0,0.3298611111111111,0.3250811876926125
ra,near_causal,0.9,6,0.3541666666666667,0.3541666666666667,0.0,0.3125,0,0.3541666666666667,0.3335752118905524
ra,near_causal,0.9,7,0.3888888888888889,0.3888888888888889,0.0,0.3125,0,0.3888888888888889,0.3704520123529519
